SKU,Nombre,Categoria,Imagen local,URL para WooCommerce,Fuente
prod-32380,"Arama Artrosome C + D 30 Sob (Ácido Ascorbico, Colageno Hidrolizado, Vitamina D)",Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-39333,Arama Broxul jarabe 120 ml,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49492,Arama Circalife Melatonina gotas,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-38970,Arama Melatonina 3 mg 30 cápsulas,Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-6473,Arama Vitamina E 400 UI 30 cápsulas,Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-50161,Arenaria Compuesta,Homeopatía,/products/importadas/prod-50161-arenaria-compuesta-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-50161-arenaria-compuesta-dr-simi.jpg,archivo_local_por_sku
prod-49378,"Ariana 28 comprimidos (Estradiol 1,5 mg, Nomegestrol Acetato 2,5 mg)",Medicamentos,/products/medicamentos/prod-49378-ariana-28-comprimidos-estradiol-1-5-mg-nomegestrol-acetato-2-5-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49378-ariana-28-comprimidos-estradiol-1-5-mg-nomegestrol-acetato-2-5-mg.jpg,archivo_local_por_sku
prod-49601,Aripiprazol 10 mg 30 comprimidos bioequivalente,Medicamentos,/products/importadas/prod-49601-aripiprazol-10-mg-30-comprimidos-bioequivalente-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49601-aripiprazol-10-mg-30-comprimidos-bioequivalente-dr-simi.jpg,archivo_local_por_sku
prod-49653,Aripiprazol 15 mg 30 comprimidos Chile,Medicamentos,/products/medicamentos/prod-49653-aripiprazol-15-mg-30-comprimidos-chile.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49653-aripiprazol-15-mg-30-comprimidos-chile.jpg,archivo_local_por_sku
prod-49334,Aripiprazol 5 mg 30 comprimidos Alembic,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-14951,"Arlette 28 comprimidos (Desogestrel 0,075 mg)",Medicamentos,/products/medicamentos/prod-14951-arlette-28-comprimidos-desogestrel-0-075-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-14951-arlette-28-comprimidos-desogestrel-0-075-mg.jpg,archivo_local_por_sku
prod-4790,"Armonyl 20 cápsulas (Espino 25 mg, Pasiflora 40 mg, Valeriana 100 mg)",Medicamentos,/products/medicamentos/prod-4790-armonyl-20-capsulas-espino-25-mg-pasiflora-40-mg-valeriana-100-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-4790-armonyl-20-capsulas-espino-25-mg-pasiflora-40-mg-valeriana-100-mg.jpg,archivo_local_por_sku
prod-4789,"Armonyl Día gotas (Espino 12,5 mg/1 ml, Pasiflora 20 mg/1 ml, Valeriana 50 mg/1 ml)",Medicamentos,/products/medicamentos/prod-4789-armonyl-dia-gotas-espino-12-5-mg-1-ml-pasiflora-20-mg-1-ml-valeriana-5.jpg,http://farmacia-andes.abc/products/medicamentos/prod-4789-armonyl-dia-gotas-espino-12-5-mg-1-ml-pasiflora-20-mg-1-ml-valeriana-5.jpg,archivo_local_por_sku
prod-16056,Armonyl Noche con Manzanilla 20 cápsulas,Medicamentos,/products/medicamentos/prod-16056-armonyl-noche-con-manzanilla-20-capsulas.jpg,http://farmacia-andes.abc/products/medicamentos/prod-16056-armonyl-noche-con-manzanilla-20-capsulas.jpg,archivo_local_por_sku
prod-16123,Armonyl Noche con Manzanilla gotas,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-29960,Arnica Gel 100 g Green,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-50025,Arnika D 6 90 comprimidos (Arnica 2 mg),Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-22440,Arnikaderm Gel 50 g (Arnica 10%),Homeopatía,/products/suero.svg,,placeholder_o_no_importable
prod-38226,Asax 10 mg/1 ml 60 ml (Furosemida 10 mg/1 ml),Medicamentos,/products/medicamentos/prod-38226-asax-10-mg-1-ml-60-ml-furosemida-10-mg-1-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38226-asax-10-mg-1-ml-60-ml-furosemida-10-mg-1-ml.jpg,archivo_local_por_sku
prod-16478,Asepxia Spot Gel Secante (Ácido Salicilico 2%),Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-16105,Aspirina 500 mg 20 comprimidos (Ácido Acetilsalicilico 500 mg),Medicamentos,/products/medicamentos/prod-16105-aspirina-500-mg-20-comprimidos-acido-acetilsalicilico-500-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-16105-aspirina-500-mg-20-comprimidos-acido-acetilsalicilico-500-mg.jpg,archivo_local_por_sku
prod-30966,Aspirina Forte 650 mg 80 comprimidos (Ácido Acetilsalicilico 650 mg),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-9570,Atenolol 100 mg 20 comprimidos Mintlab,Medicamentos,/products/medicamentos/prod-9570-atenolol-100-mg-20-comprimidos-mintlab.jpg,http://farmacia-andes.abc/products/medicamentos/prod-9570-atenolol-100-mg-20-comprimidos-mintlab.jpg,archivo_local_por_sku
prod-30940,Atenolol 50 mg 20 comprimidos (bioequivalente) Opko,Medicamentos,/products/medicamentos/prod-30940-atenolol-50-mg-20-comprimidos-bioequivalente-opko.jpg,http://farmacia-andes.abc/products/medicamentos/prod-30940-atenolol-50-mg-20-comprimidos-bioequivalente-opko.jpg,archivo_local_por_sku
prod-49201,Atorvast bioequivalente comprimidos recubiertos 10MG 30 (Atorvastatina 10 mg),Medicamentos,/products/importadas/prod-49201-atorvast-bioequivalente-comprimidos-recubiertos-10mg-30-atorvastatina-10-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49201-atorvast-bioequivalente-comprimidos-recubiertos-10mg-30-atorvastatina-10-mg-dr-simi.jpg,archivo_local_por_sku
prod-49202,Atorvast bioequivalente comprimidos recubiertos 20MG 30 (Atorvastatina 20 mg),Medicamentos,/products/importadas/prod-49202-atorvast-bioequivalente-comprimidos-recubiertos-20mg-30-atorvastatina-20-mg-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49202-atorvast-bioequivalente-comprimidos-recubiertos-20mg-30-atorvastatina-20-mg-dr-simi.jpg,archivo_local_por_sku
prod-49304,Atorvastatina 10 mg 60 comprimidos (bioequivalente) Msn,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-31438,Atorvastatina 20 mg 30 comprimidos recubiertos (bioequivalente) Chile,Medicamentos,/products/medicamentos/atorvastatina-lchile-20mg-30comp.jpg,http://farmacia-andes.abc/products/medicamentos/atorvastatina-lchile-20mg-30comp.jpg,override_json
prod-50179,Atorvastatina 40 mg,Medicamentos,/products/medicamentos/atorvastatina-lchile-40mg-30comp.jpg,http://farmacia-andes.abc/products/medicamentos/atorvastatina-lchile-40mg-30comp.jpg,override_json
prod-49705,Atorvastatina 80 mg 30 comprimidos (Chile),Medicamentos,/products/importadas/prod-49705-atorvastatina-80-mg-30-comprimidos-chile-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49705-atorvastatina-80-mg-30-comprimidos-chile-dr-simi.jpg,archivo_local_por_sku
prod-49210,Atorvastatina comprimidos 10 mg x 30 Opko (bioequivalente),Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-40809,Atropina 1% solución oftálmica 5 ml Klonal,Medicamentos,/products/medicamentos/prod-40809-atropina-1-solucion-oftalmica-5-ml-klonal.jpg,http://farmacia-andes.abc/products/medicamentos/prod-40809-atropina-1-solucion-oftalmica-5-ml-klonal.jpg,archivo_local_por_sku
prod-50167,"Aurosol ( Hipromelosda 0,3 % ) (Hipromelosa 0,3%)",Medicamentos,/products/medicamentos/prod-50167-aurosol-hipromelosda-0-3-hipromelosa-0-3.jpg,http://farmacia-andes.abc/products/medicamentos/prod-50167-aurosol-hipromelosda-0-3-hipromelosa-0-3.jpg,archivo_local_por_sku
prod-35233,"Aurosol 0,7% solución oftálmica 10 ml (Hipromelosa 0,7%)",Medicamentos,/products/medicamentos/prod-35233-aurosol-0-7-solucion-oftalmica-10-ml-hipromelosa-0-7.jpg,http://farmacia-andes.abc/products/medicamentos/prod-35233-aurosol-0-7-solucion-oftalmica-10-ml-hipromelosa-0-7.jpg,archivo_local_por_sku
prod-32523,Aviatus jarabe 30 mg/5 ml 120 ml (Levodropropizina 30 mg/5 ml),Medicamentos,/products/medicamentos/prod-32523-aviatus-jarabe-30-mg-5-ml-120-ml-levodropropizina-30-mg-5-ml.jpg,http://farmacia-andes.abc/products/medicamentos/prod-32523-aviatus-jarabe-30-mg-5-ml-120-ml-levodropropizina-30-mg-5-ml.jpg,archivo_local_por_sku
prod-49291,Axe Desp 48 H Frag + Fresc A/P Sec 95 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-45361,Axe Desp Marin A/P Sec 95 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-45360,Axe Desp Musk A/P Sec 95 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39827,Azatioprina 50 mg 100 comprimidos (Bioequivalente)ascend,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49190,Azitromic Sus 200 mg 30 ml (Azitromicina 200 mg/5 ml),Medicamentos,/products/importadas/prod-49190-azitromic-sus-200-mg-30-ml-azitromicina-200-mg-5-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49190-azitromic-sus-200-mg-30-ml-azitromicina-200-mg-5-ml-dr-simi.jpg,archivo_local_por_sku
prod-31042,Azitromicina 500 mg 3 comprimidos recubiertos Mintl,Medicamentos,/products/medicamentos/azitromicina-mintlab-500mg-3comp.jpg,http://farmacia-andes.abc/products/medicamentos/azitromicina-mintlab-500mg-3comp.jpg,override_json
prod-30904,Azitromicina 500 mg 6 comprimidos recubiertos (bioequivalente) Chile,Medicamentos,/products/medicamentos/azitromicina-lchile-500mg-6comp.jpg,http://farmacia-andes.abc/products/medicamentos/azitromicina-lchile-500mg-6comp.jpg,override_json
prod-8950,Azul De Metileno 20 ml Valma,Medicamentos,/products/medicamentos/prod-8950-azul-de-metileno-20-ml-valma.jpg,http://farmacia-andes.abc/products/medicamentos/prod-8950-azul-de-metileno-20-ml-valma.jpg,archivo_local_por_sku
prod-49546,"B Complex Sup Alim 60 cápsulas (Biotina 22,5ug, Vitaminas B 1/1)",Medicamentos,/products/importadas/prod-49546-b-complex-sup-alim-60-capsulas-biotina-22-5ug-vitaminas-b-1-1-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49546-b-complex-sup-alim-60-capsulas-biotina-22-5ug-vitaminas-b-1-1-dr-simi.jpg,archivo_local_por_sku
prod-33737,B House Little Princ/Princess Mord Prn 007,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-39967,Babyland Col Lila 210 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39087,Babyland Col Pink 260 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-39962,Babyland Col Rosada 210 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7884,Babyland Emulsionad 270 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7885,Babyland Emulsionad 410 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7886,Babyland Emulsionad 700 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7900,Babyland Talquera Rec 100 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-7901,Babyland Talquera Rec 200 g,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-34694,Bacitracina Neomicina ungüento 15 g Hospifarma,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-30965,Bacitracina Neomicina ungüento 15 g Mintlab,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49649,Baclofeno,Medicamentos,/products/medicamentos/prod-49649-baclofeno.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49649-baclofeno.jpg,archivo_local_por_sku
prod-10559,Bagomicina 100 mg 15 comprimidos Re Minociclina,Medicamentos,/products/medicamentos/prod-10559-bagomicina-100-mg-15-comprimidos-re-minociclina.jpg,http://farmacia-andes.abc/products/medicamentos/prod-10559-bagomicina-100-mg-15-comprimidos-re-minociclina.jpg,archivo_local_por_sku
prod-29811,"Bagomigral 2,5 mg (Naratrip) 2 comprimidos (Naratriptan 2,5 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-20424,Ballerina Jab Liq crema Humec 350 ml,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-49495,"Bd Ag Ins 4MMX 0,23mm 5/32X 32 g 1 Un",Accesorios,/products/suero.svg,,placeholder_o_no_importable
prod-39890,Beez gotas 30 ml (Zinc 10 mg),Medicamentos,/products/medicamentos/prod-39890-beez-gotas-30-ml-zinc-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39890-beez-gotas-30-ml-zinc-10-mg.jpg,archivo_local_por_sku
prod-47374,Bentley Anill Vib D/Ple 1,Medicamentos,/products/importadas/prod-47374-bentley-anill-vib-d-ple-1-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-47374-bentley-anill-vib-d-ple-1-dr-simi.jpg,archivo_local_por_sku
prod-28054,Bentley Anillo Vibrador,Medicamentos,/products/medicamentos/prod-28054-bentley-anillo-vibrador.jpg,http://farmacia-andes.abc/products/medicamentos/prod-28054-bentley-anillo-vibrador.jpg,archivo_local_por_sku
prod-49555,Bentley Bala Vib,Accesorios,/products/importadas/prod-49555-bentley-bala-vib-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-49555-bentley-bala-vib-dr-simi.jpg,archivo_local_por_sku
prod-38254,"Bentley Frutilla 50 g (Agua Purificada, Glicerina, Metilparabeno, Propilenglicol, Urea)",Medicamentos,/products/medicamentos/prod-38254-bentley-frutilla-50-g-agua-purificada-glicerina-metilparabeno-propilen.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38254-bentley-frutilla-50-g-agua-purificada-glicerina-metilparabeno-propilen.jpg,archivo_local_por_sku
prod-21870,"Bentley Gel Lubricante 50 g (Agua Purificada, Glicerina, Metilparabeno, Propilenglicol, Urea)",Medicamentos,/products/importadas/prod-21870-bentley-gel-lubricante-50-g-agua-purificada-glicerina-metilparabeno-propilen-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-21870-bentley-gel-lubricante-50-g-agua-purificada-glicerina-metilparabeno-propilen-dr-simi.jpg,archivo_local_por_sku
prod-41110,Bentley Gel Lub Climax Cont 50 g,Medicamentos,/products/importadas/prod-41110-bentley-gel-lub-climax-cont-50-g-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-41110-bentley-gel-lub-climax-cont-50-g-dr-simi.jpg,archivo_local_por_sku
prod-7322,"Beof solución oftálmica 5 ml (Betaxolol 0,5%)",Medicamentos,/products/medicamentos/prod-7322-beof-solucion-oftalmica-5-ml-betaxolol-0-5.jpg,http://farmacia-andes.abc/products/medicamentos/prod-7322-beof-solucion-oftalmica-5-ml-betaxolol-0-5.jpg,archivo_local_por_sku
prod-49507,Bepanthol Pomada Regeneradora 30 g,Dermocosmética,/products/importadas/prod-49507-bepanthol-pomada-regeneradora-30-g-dr-simi.png,http://farmacia-andes.abc/products/importadas/prod-49507-bepanthol-pomada-regeneradora-30-g-dr-simi.png,archivo_local_por_sku
prod-40616,Bepanthol ungüento 50 g (Dexpantenol),Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-13046,"Berodual Hfa Inh Buc 200 Ds (Fenoterol 50 mcg, Ipratropio Bromuro 20 mcg)",Medicamentos,/products/medicamentos/prod-13046-berodual-hfa-inh-buc-200-ds-fenoterol-50-mcg-ipratropio-bromuro-20-mcg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-13046-berodual-hfa-inh-buc-200-ds-fenoterol-50-mcg-ipratropio-bromuro-20-mcg.jpg,archivo_local_por_sku
prod-45460,"Betacort Cass 0,5 mg/ml 30 (Betametasona 0,5 mg/1 ml)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-32233,Betametasona 4 mg 5 Amp Biosano,Medicamentos,/products/medicamentos/prod-32233-betametasona-4-mg-5-amp-biosano.jpg,http://farmacia-andes.abc/products/medicamentos/prod-32233-betametasona-4-mg-5-amp-biosano.jpg,archivo_local_por_sku
prod-49303,"Betametasona crema 0,05% 15 g Curae",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-1500,Betametasona/Neomicina ungüento 10 g Chile,Dermocosmética,/products/crema.svg,,placeholder_o_no_importable
prod-34094,"Betavol suspensión Iny 1 ml (Betametasona (Como Dipropionato) 5 mg/1 ml, Betametasona (Como Fosfato Disodico) 2 mg/1 ml)",Medicamentos,/products/importadas/prod-34094-betavol-suspension-iny-1-ml-betametasona-como-dipropionato-5-mg-1-ml-betamet-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-34094-betavol-suspension-iny-1-ml-betametasona-como-dipropionato-5-mg-1-ml-betamet-dr-simi.jpg,archivo_local_por_sku
prod-39415,Betina 16 mg 30 comprimidos (bioequivalente) (Betahistina 16 mg),Medicamentos,/products/medicamentos/prod-39415-betina-16-mg-30-comprimidos-bioequivalente-betahistina-16-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-39415-betina-16-mg-30-comprimidos-bioequivalente-betahistina-16-mg.jpg,archivo_local_por_sku
prod-34660,Betina 24 mg 30 comprimidos (Betahistina 24 mg),Medicamentos,/products/medicamentos/prod-34660-betina-24-mg-30-comprimidos-betahistina-24-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-34660-betina-24-mg-30-comprimidos-betahistina-24-mg.jpg,archivo_local_por_sku
prod-31989,Betis 10 mg 30 comprimidos (Clotiazepam 10 mg),Medicamentos,/products/medicamentos/prod-31989-betis-10-mg-30-comprimidos-clotiazepam-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31989-betis-10-mg-30-comprimidos-clotiazepam-10-mg.jpg,archivo_local_por_sku
prod-31646,Betis 5 mg 30 comprimidos (Clotiazepam 5 mg),Medicamentos,/products/medicamentos/prod-31646-betis-5-mg-30-comprimidos-clotiazepam-5-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-31646-betis-5-mg-30-comprimidos-clotiazepam-5-mg.jpg,archivo_local_por_sku
prod-47367,"Bevitex Compuest gotas 30 ml (Metamizol 300 mg/1 ml, Pargeverina Clorhidrato 5 mg/1 ml)",Cuidado familiar,/products/importadas/prod-47367-bevitex-compuest-gotas-30-ml-metamizol-300-mg-1-ml-pargeverina-clorhidrato-5-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-47367-bevitex-compuest-gotas-30-ml-metamizol-300-mg-1-ml-pargeverina-clorhidrato-5-dr-simi.jpg,archivo_local_por_sku
prod-15691,Bevitex Forte gotas 10 mg/ml 20 ml (Pargeverina Clorhidrato 10 mg/1 ml),Cuidado familiar,/products/importadas/prod-15691-bevitex-forte-gotas-10-mg-ml-20-ml-pargeverina-clorhidrato-10-mg-1-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-15691-bevitex-forte-gotas-10-mg-ml-20-ml-pargeverina-clorhidrato-10-mg-1-ml-dr-simi.jpg,archivo_local_por_sku
prod-15690,Bevitex gotas 5 mg/ml 20 ml (Pargeverina Clorhidrato 5 mg/1 ml),Cuidado familiar,/products/importadas/prod-15690-bevitex-gotas-5-mg-ml-20-ml-pargeverina-clorhidrato-5-mg-1-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-15690-bevitex-gotas-5-mg-ml-20-ml-pargeverina-clorhidrato-5-mg-1-ml-dr-simi.jpg,archivo_local_por_sku
prod-32486,Bicarbonato Sodio Pote 100 g Valma,Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-28485,Bigtime Menta,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-49407,Bigtime Ultra 1 Un,Cuidado familiar,/products/suero.svg,,placeholder_o_no_importable
prod-29308,"Bilaten D 16/12,5 x 30 comprimidos (Candesartan 16 mg, Hidroclorotiazida 12,5 mg)",Medicamentos,/products/receta.svg,,placeholder_o_no_importable
prod-49370,Bilidren 10 mg 30 comprimidos (Bilastina 10 mg),Medicamentos,/products/medicamentos/prod-49370-bilidren-10-mg-30-comprimidos-bilastina-10-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-49370-bilidren-10-mg-30-comprimidos-bilastina-10-mg.jpg,archivo_local_por_sku
prod-38232,Bilidren 20 mg 30 comprimidos (Bilastina 20 mg),Medicamentos,/products/medicamentos/prod-38232-bilidren-20-mg-30-comprimidos-bilastina-20-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-38232-bilidren-20-mg-30-comprimidos-bilastina-20-mg.jpg,archivo_local_por_sku
prod-29996,Bio-oil Aceite 60 ml,Medicamentos,/products/importadas/prod-29996-bio-oil-aceite-60-ml-dr-simi.jpg,http://farmacia-andes.abc/products/importadas/prod-29996-bio-oil-aceite-60-ml-dr-simi.jpg,archivo_local_por_sku
prod-35408,Bioflora 250 mg 10sobres (Saccharomyces 250 mg),Medicamentos,/products/medicamentos/prod-35408-bioflora-250-mg-10sobres-saccharomyces-250-mg.jpg,http://farmacia-andes.abc/products/medicamentos/prod-35408-bioflora-250-mg-10sobres-saccharomyces-250-mg.jpg,archivo_local_por_sku
prod-17468,Biogaia 10 comprimidos (Lactobacillus Reuteri),Medicamentos,/products/medicamentos/prod-17468-biogaia-10-comprimidos-lactobacillus-reuteri.jpg,http://farmacia-andes.abc/products/medicamentos/prod-17468-biogaia-10-comprimidos-lactobacillus-reuteri.jpg,archivo_local_por_sku
