Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Regular price,Sale price,Tax status,In stock?,Stock,Backorders allowed?,Sold individually?,Categories,Tags,Images,Meta: _farmacia_andes_registro_isp,Meta: _farmacia_andes_principio_activo,Meta: _farmacia_andes_condicion_venta,Meta: _farmacia_andes_requiere_receta,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
simple,prod-30594,"Adapac Gel dermatológico 0,1% 30 g (Adapaleno 0,1%)",1,0,visible,Antiacne. Presentación: 30 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antiacne. Presentación: 30 gramos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,21360,,taxable,1,,0,0,Medicamentos,"D&M PHARMA S.A., Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-30594-adapac-gel-dermatologico-0-1-30-g-adapaleno-0-1.jpg,,,Venta con receta médica,yes,Marca,D&M PHARMA S.A.,1,0,Formato,30 gramos,1,0
simple,prod-49508,"Adorlan 25/25 10 comprimidos (Diclofenaco 25 mg, Tramadol 25 mg)",1,0,visible,Analgesico Mayor. Presentación: 10 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico Mayor. Presentación: 10 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,9500,,taxable,1,,0,0,Medicamentos,"GRUNENTHAL, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49508-adorlan-25-25-10-comprimidos-diclofenaco-25-mg-tramadol-25-mg.jpg,,,Venta con receta médica,yes,Marca,GRUNENTHAL,1,0,Formato,10 comprimidos,1,0
simple,prod-49365,Adrisin comprimidos sublingual 50,1,0,visible,Antihistaminico-descongestiona. Presentación: 50 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antihistaminico-descongestiona. Presentación: 50 comprimidos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,19700,,taxable,1,,0,0,Homeopatía,"HEEL, Venta libre",,,,Venta libre,no,Marca,HEEL,1,0,Formato,50 comprimidos,1,0
simple,prod-7303,"Aero-itan 20 cápsulas (Clordiazepoxido 5 mg, Metoclopramida 5 mg, Simeticona 100 mg)",1,0,visible,Tratamiento Colon Irritable. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Tratamiento Colon Irritable. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,8990,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-7303-aero-itan-20-capsulas-clordiazepoxido-5-mg-metoclopramida-5-mg-simetic.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,20 cápsulas,1,0
simple,prod-17141,Aerocamara Universal Ad/Es Sil,1,0,visible,Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4200,,taxable,1,,0,0,Medicamentos,"VARIOS ACCESORIOS, Venta libre",http://farmacia-andes.abc/products/importadas/prod-17141-aerocamara-universal-ad-es-sil-dr-simi.jpg,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,1 Unidad,1,0
simple,prod-4876,"Aerogastrol 20 cápsulas (Clordiazepoxido 5 mg, Metoclopramida 5 mg, Simeticona 100 mg)",1,0,visible,Tratamiento Colon Irritable. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Tratamiento Colon Irritable. Presentación: 20 cápsulas. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,7990,,taxable,1,,0,0,Medicamentos,"EUROFARMA CHILE, Requiere receta",http://farmacia-andes.abc/products/importadas/prod-4876-aerogastrol-20-capsulas-clordiazepoxido-5-mg-metoclopramida-5-mg-simeticona--dr-simi.jpg,,,Venta con receta médica,yes,Marca,EUROFARMA CHILE,1,0,Formato,20 cápsulas,1,0
simple,prod-32356,"Aftagel Gel Bucal 20 g (Benzocaina 5 g, Cetilpiridinio 0,5 g)",1,0,visible,Anestesico Local. Presentación: 20 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Anestesico Local. Presentación: 20 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5200,,taxable,1,,0,0,Medicamentos,"MEDIPHARM S.A., Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-32356-aftagel-gel-bucal-20-g-benzocaina-5-g-cetilpiridinio-0-5-g.jpg,,,Venta libre,no,Marca,MEDIPHARM S.A.,1,0,Formato,20 gramos,1,0
simple,prod-5780,"Agua Del Carmen 40 ml (Clavo Olor 13 mg, Limon 113 mg, Melisa 113 mg, Menta 104 mg)",1,0,visible,Sedantes. Presentación: 40 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Sedantes. Presentación: 40 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3350,,taxable,1,,0,0,Medicamentos,"PASTEUR, Venta libre",,,,Venta libre,no,Marca,PASTEUR,1,0,Formato,40 mililitros,1,0
simple,prod-49527,Aguja Des Hipodermica 25GX 5/8 1 Un,1,0,visible,Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,80,,taxable,1,,0,0,Accesorios,"CRANBERRY, Venta libre",,,,Venta libre,no,Marca,CRANBERRY,1,0,Formato,1 Unidad,1,0
simple,prod-41453,Aguja Hipodermica 21GX 1-1/2,1,0,visible,Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: Formato a consultar. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,200,,taxable,1,,0,0,Accesorios,"VARIOS ACCESORIOS, Venta libre",,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,Formato a consultar,1,0
simple,prod-50010,Aguja Hipodermica 23 g x 1 Unidad,1,0,visible,Accesorios Medicos. Presentación: 23 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 23 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,150,,taxable,1,,0,0,Accesorios,"CRANBERRY, Venta libre",http://farmacia-andes.abc/products/importadas/prod-50010-aguja-hipodermica-23-g-x-1-unidad-dr-simi.jpg,,,Venta libre,no,Marca,CRANBERRY,1,0,Formato,23 g,1,0
simple,prod-49746,Aguja Pt Lapiz 32GX 5/32 1 Un,1,0,visible,Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 1 Unidad. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,450,,taxable,1,,0,0,Accesorios,"VARIOS ACCESORIOS, Venta libre",,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,1 Unidad,1,0
simple,prod-50190,Alcohol 70% Isopropilico Spray x 290 Cc Difem (Dm),1,0,visible,Accesorios Medicos. Presentación: 290 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 290 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,4500,,taxable,1,,0,0,Accesorios,"DIFEM, Venta libre",,,,Venta libre,no,Marca,DIFEM,1,0,Formato,290 mililitros,1,0
simple,prod-49763,Alcohol Desn 70° Santepharma 250 ml,1,0,visible,Accesorios Medicos. Presentación: 250 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 250 ml. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1990,,taxable,1,,0,0,Accesorios,"VARIOS ACCESORIOS, Venta libre",,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,250 ml,1,0
simple,prod-49697,Alcohol Gel Neutro 70% 60CC,1,0,visible,Accesorios Medicos. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1200,,taxable,1,,0,0,Higiene,"INSUMOS MEDICOS, Venta libre",,,,Venta libre,no,Marca,INSUMOS MEDICOS,1,0,Formato,60 mililitros,1,0
simple,prod-50081,Alcohol Pad,1,0,visible,Antiseptico Dermico. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antiseptico Dermico. Presentación: 1 Sachet. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,10,,taxable,1,,0,0,Higiene,"SIN ASIGNACION, Venta libre",,,,Venta libre,no,Marca,SIN ASIGNACION,1,0,Formato,1 Sachet,1,0
simple,prod-45707,"Alergiol Forte 0,2% 5 ml solución oftálmica (Olopatadina 0,2%)",1,0,visible,Descongestionante Oftalmico. Presentación: 5 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Descongestionante Oftalmico. Presentación: 5 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,25800,,taxable,1,,0,0,Medicamentos,"SMB FARMA, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-45707-alergiol-forte-0-2-5-ml-solucion-oftalmica-olopatadina-0-2.jpg,,,Venta libre,no,Marca,SMB FARMA,1,0,Formato,5 mililitros,1,0
simple,prod-36007,"Alerpriv jarabe 2,5 mg/5 ml 100 ml Levocetirizina",1,0,visible,Antihistaminico. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antihistaminico. Presentación: 100 mililitros. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,5600,,taxable,1,,0,0,Medicamentos,"IPHSA, Requiere receta",,,,Venta con receta médica,yes,Marca,IPHSA,1,0,Formato,100 mililitros,1,0
simple,prod-50045,Alervit Forte x 60 Cápsulas (Vitalab) (Jengibre 1/1),1,0,visible,Antihistaminico. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antihistaminico. Presentación: 60 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,6490,,taxable,1,,0,0,Cuidado familiar,"VITALAB, Venta libre",,,,Venta libre,no,Marca,VITALAB,1,0,Formato,60 cápsulas,1,0
simple,prod-13632,Alexia Forte 180 mg 30 comprimidos (Fexofenadina 180 mg),1,0,visible,Antihistaminico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antihistaminico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,27990,,taxable,1,,0,0,Medicamentos,"SAVAL, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-13632-alexia-forte-180-mg-30-comprimidos-fexofenadina-180-mg.jpg,,,Venta con receta médica,yes,Marca,SAVAL,1,0,Formato,30 comprimidos,1,0
simple,prod-49421,Alfexa 120 Mg(fexofenadina) 180 mg 30 comprimidos,1,0,visible,Antihistaminico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antihistaminico. Presentación: 30 comprimidos. Venta con receta médica. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,14990,,taxable,1,,0,0,Medicamentos,"ASCEND, Requiere receta",http://farmacia-andes.abc/products/medicamentos/prod-49421-alfexa-120-mg-fexofenadina-180-mg-30-comprimidos.jpg,,,Venta con receta médica,yes,Marca,ASCEND,1,0,Formato,30 comprimidos,1,0
simple,prod-40179,Alflorex 30 cápsulas (Probioticos 1 mg),1,0,visible,Antidiarreico. Presentación: 30 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Antidiarreico. Presentación: 30 cápsulas. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,26200,,taxable,1,,0,0,Medicamentos,"AXON PHARMA, Venta libre",,,,Venta libre,no,Marca,AXON PHARMA,1,0,Formato,30 cápsulas,1,0
simple,prod-30730,Algiafin jarabe 60 ml Paracetamol,1,0,visible,Analgesico. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Analgesico. Presentación: 60 mililitros. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,3680,,taxable,1,,0,0,Medicamentos,"IPHSA, Venta libre",http://farmacia-andes.abc/products/medicamentos/algiafin-paracetamol-120mg-5ml-60ml.jpg,,,Venta libre,no,Marca,IPHSA,1,0,Formato,60 mililitros,1,0
simple,prod-12320,Algodon Corriente 100 g,1,0,visible,Accesorios Medicos. Presentación: 100 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 100 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1490,,taxable,1,,0,0,Medicamentos,"ALGODONES BETA LTA, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-12320-algodon-corriente-100-g.jpg,,,Venta libre,no,Marca,ALGODONES BETA LTA,1,0,Formato,100 g,1,0
simple,prod-12322,Algodon Corriente 50 g,1,0,visible,Accesorios Medicos. Presentación: 50 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 50 gramos. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,990,,taxable,1,,0,0,Medicamentos,"ALGODONES BETA LTA, Venta libre",http://farmacia-andes.abc/products/importadas/prod-12322-algodon-corriente-50-g-dr-simi.jpg,,,Venta libre,no,Marca,ALGODONES BETA LTA,1,0,Formato,50 gramos,1,0
simple,prod-193,Algodon Prensado 100 g,1,0,visible,Accesorios Medicos. Presentación: 100 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.,<p>Accesorios Medicos. Presentación: 100 g. Venta directa o según indicación profesional. Precio referencial del listado vigente; confirma disponibilidad por WhatsApp.</p><p>Disponibilidad y precio sujetos a confirmación de stock en farmacia.</p>,1590,,taxable,1,,0,0,Medicamentos,"VARIOS ACCESORIOS, Venta libre",http://farmacia-andes.abc/products/medicamentos/prod-193-algodon-prensado-100-g.jpg,,,Venta libre,no,Marca,VARIOS ACCESORIOS,1,0,Formato,100 g,1,0
