SKU,Nombre,Categoria,Fuente,Imagen local,URL fuente,Producto fuente,Estado
prod-49391,Perfilador De Cejas,Dermocosmética,,,,,sin coincidencia segura
prod-49909,Petalos Desmaquillantes 80 Un,Dermocosmética,,,,,sin coincidencia segura
prod-47155,Petri Toa Des Agu Mice 25,Medicamentos,,,,,sin coincidencia segura
prod-49431,Petrizzio Body Break Hidra 200 ml,Dermocosmética,Dr. Simi,/products/importadas/prod-49431-petrizzio-body-break-hidra-200-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160228/CH6284-1.jpg?v=639017474116000000,Fragancia hair & body mist take a break 200 mL,descargada
prod-49429,Petrizzio Body Caramel Hidr 200 ml,Dermocosmética,Dr. Simi,/products/importadas/prod-49429-petrizzio-body-caramel-hidr-200-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160228/CH6284-1.jpg?v=639017474116000000,Fragancia hair & body mist take a break 200 mL,descargada
prod-49222,Petrizzio Agua Micelar Hyaluronic Boost x 400,Dermocosmética,,,,,sin coincidencia segura
prod-49430,Petrizzio Body Carnival Hidra 200 ml,Dermocosmética,Dr. Simi,/products/importadas/prod-49430-petrizzio-body-carnival-hidra-200-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160228/CH6284-1.jpg?v=639017474116000000,Fragancia hair & body mist take a break 200 mL,descargada
prod-49433,Petrizzio Body Mode One Hidra 200 ml,Dermocosmética,Dr. Simi,/products/importadas/prod-49433-petrizzio-body-mode-one-hidra-200-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160230/CH6285-1.jpg?v=639017474599330000,Fragancia hair & body mist vacation mode on 200 mL,descargada
prod-49432,Petrizzio Body Party Hidra 200 ml,Dermocosmética,Dr. Simi,/products/importadas/prod-49432-petrizzio-body-party-hidra-200-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160232/CH6286-1.jpg?v=639017475955200000,Fragancia hair & body mist ready to party 200 mL,descargada
prod-49856,Petrizzio Facial Antimancha FPS 50,Protección solar,Dr. Simi,/products/importadas/prod-49856-petrizzio-facial-antimancha-fps-50-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160224/CH6283-1.jpg?v=639017473394870000,Petrizzio fotoprotector facial fluido FPS 50 invisible antimanchas 40 mL,descargada
prod-38962,Phb Cep Orthodontic + Pasta 15 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49502,Phb Cep Super 6 Sensib Plus x 2,Dermocosmética,,,,,sin coincidencia segura
prod-49417,Petrizzio Quita Esmalte 75 ml,Dermocosmética,,,,,sin coincidencia segura
prod-35385,Phb Cep Super 6 Sensible,Dermocosmética,,,,,sin coincidencia segura
prod-2536,Phb Cep Petit Niño,Dermocosmética,,,,,sin coincidencia segura
prod-2542,Phb Cep Junior,Dermocosmética,,,,,sin coincidencia segura
prod-34035,Phb Cep Super 7suave 2UD Pack,Dermocosmética,,,,,sin coincidencia segura
prod-13017,Phb Cep Super 9 Duro,Dermocosmética,,,,,sin coincidencia segura
prod-16448,"Piascledine 300 mg 30 cápsulas (Glycine Max 200 mg, Persea Gratissima 100 mg)",Medicamentos,,,,,sin coincidencia segura
prod-38963,Phb Cep Super 8 Medio,Dermocosmética,,,,,sin coincidencia segura
prod-47016,"Pielarm crema H Int O 9 + 6,350",Medicamentos,,,,,sin coincidencia segura
prod-39898,Phb crema Dental White 75 ml,Dermocosmética,,,,,sin coincidencia segura
prod-47077,Pielarm crema Liq Carac 160M,Medicamentos,,,,,sin coincidencia segura
prod-30431,Pielarmina crema Manos Parfina + Calendula 70 g,Dermocosmética,,,,,sin coincidencia segura
prod-49394,Pielarmina Body Colageno 350 ml Corporal,Dermocosmética,,,,,sin coincidencia segura
prod-49972,Picolinato De Cromo 30 cápsulas,Medicamentos,Dr. Simi,/products/importadas/prod-49972-picolinato-de-cromo-30-capsulas-dr-simi.png,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157997/PLANTILLA-FOTOS-WEB-ECOMMERCE_0000_CH6139-3.png?v=638512128398630000,Picolinato de cromo 30 cápsulas,descargada
prod-15833,Pielarmina crema Liq Limon 160 ml,Dermocosmética,,,,,sin coincidencia segura
prod-35713,Pielarmina crema Castañ 70 g,Dermocosmética,,,,,sin coincidencia segura
prod-2630,Pielarmina crema Bolsa,Dermocosmética,,,,,sin coincidencia segura
prod-49280,Pielarmina crema Maqui 70 g,Dermocosmética,,,,,sin coincidencia segura
prod-49279,Pielarmina crema Rosa Mosq 70 g,Dermocosmética,,,,,sin coincidencia segura
prod-35113,Pigeon Bol Alm Leche Mat 120 ml 25UD,Dermocosmética,,,,,sin coincidencia segura
prod-33820,Pigeon Asp Nasal Tubo 10560,Dermocosmética,,,,,sin coincidencia segura
prod-14401,Pigeon Prot Pezon Silicona 16896,Dermocosmética,,,,,sin coincidencia segura
prod-8814,Pigeon Cep Dent Lesson Etap 123 10892,Dermocosmética,,,,,sin coincidencia segura
prod-49631,Piroxinc 5 ml (Ciclopiroxolamina 8 g),Medicamentos,,,,,sin coincidencia segura
prod-49602,Pluricef 200 mg 10 comprimidos bioequivalente (Cefpodoxima 200 mg),Medicamentos,,,,,sin coincidencia segura
prod-9003,Pomada Azufrada 6% 50 g Valma (Azufre 6%),Dermocosmética,,,,,sin coincidencia segura
prod-15574,Polividona Yodada 10% 30 ml,Medicamentos,Dr. Simi,/products/importadas/prod-15574-polividona-yodada-10-30-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157304/CH9011-1.jpg?v=638128697817270000,Povisept polividona yodada 10 % solución tópica 30 mL,descargada
prod-8440,Pomada Salicilada 25 g Valma (Salicilato De Metilo 10%),Dermocosmética,Dr. Simi,/products/importadas/prod-8440-pomada-salicilada-25-g-valma-salicilato-de-metilo-10-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/155976/CH0215-1.jpg?v=637964771858100000,Pasta lassar óxido de zinc 25 % pomada tópica 30 g,descargada
prod-49928,"Pileran gotas (Metoclopramida 0,5 g)",Veterinaria,,,,,sin coincidencia segura
prod-49235,Prednisolo Sus Oft 1%5 ml (Prednisolona Acetato 1%),Medicamentos,Dr. Simi,/products/importadas/prod-49235-prednisolo-sus-oft-1-5-ml-prednisolona-acetato-1-dr-simi.png,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160120/CH5160-1.png?v=638971764878230000,Prednisolona 1 % suspensión oftálmica 5 mL,descargada
prod-48164,Power Shot Piña sin Az 60 ml,Cuidado familiar,,,,,sin coincidencia segura
prod-50188,Prednisona suspensión oral 20 mg/5 ml,Medicamentos,Dr. Simi,/products/importadas/prod-50188-prednisona-suspension-oral-20-mg-5-ml-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159531/CH7476-1.jpg?v=638874937482000000,Proción prednisona 20 mg/5 mL suspensión oral 60 mL,descargada
prod-49299,Pregabalina 150 mg 30 cápsulas (bioequivalente) Curaesp,Medicamentos,Dr. Simi,/products/importadas/prod-49299-pregabalina-150-mg-30-capsulas-bioequivalente-curaesp-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160801/BE0124-01-CURAESPRING.jpg?v=639160243009300000,Pregabalina 150 mg 30 cápsulas,descargada
prod-49347,"Predual 10 comprimidos (Mepiramina 15 mg, Pamabrom 25 mg, Paracetamol 500 mg)",Medicamentos,Dr. Simi,/products/importadas/prod-49347-predual-10-comprimidos-mepiramina-15-mg-pamabrom-25-mg-paracetamol-500-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157936/FOTOS-WEB-ECOMMERCE_0024_CH7239-1.jpg?v=638664963106700000,Predual 10 comprimidos,descargada
prod-13462,"Prodel-b 10 comprimidos (Betametasona 0,25 mg, Clorfenamina 2 mg)",Medicamentos,,,,,sin coincidencia segura
prod-49361,Pregabalina 75 mg 30 cápsulas,Medicamentos,Dr. Simi,/products/importadas/prod-49361-pregabalina-75-mg-30-capsulas-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160249/BE0089-1.jpg?v=639021987826470000,Pregabalina 75 mg 30 cápsulas,descargada
prod-38917,Propoleo C jarabe x 180 ml,Medicamentos,,,,,sin coincidencia segura
prod-49842,Protex Jab Liq Vit E 500 ml,Dermocosmética,,,,,sin coincidencia segura
prod-50134,"Proteliv (Colina 10 mg, Metionina 200 mg, N-acetilcisteina 30 mg)",Veterinaria,,,,,sin coincidencia segura
prod-49654,Prudence Corrugado Preservativo 3U,Medicamentos,,,,,sin coincidencia segura
prod-49258,Protex Jab Barra Aloe 125 g,Dermocosmética,,,,,sin coincidencia segura
prod-49243,Pylobiotic cápsulas Env Vta x 30 (Bifidobacterium Longum Es 1 x 10_9 1UFC),Medicamentos,,,,,sin coincidencia segura
prod-27507,Pyriped-cb 400 mg 20 cápsulas (Ibuprofeno 400 mg),Medicamentos,,,,,sin coincidencia segura
prod-13431,Rayito De solución FPS 50 Kids 90 g,Protección solar,,,,,sin coincidencia segura
prod-33807,Quetiapina 100 mg 30 comprimidos Re (bioequivalente) Ascend,Medicamentos,Dr. Simi,/products/importadas/prod-33807-quetiapina-100-mg-30-comprimidos-re-bioequivalente-ascend-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160140/BE0087 - 1.jpg?v=638979461526870000,Quetiapina 100 mg 30 comprimidos recubiertos,descargada
prod-28017,Refellin Kit Trat Piojos (Dimeticona 1/1),Medicamentos,,,,,sin coincidencia segura
prod-8374,Recolector Orina Adulto 2LT,Medicamentos,,,,,sin coincidencia segura
prod-50162,Quetiapina 25 mg ( bioequivalente ) 30 comprimidos,Medicamentos,Dr. Simi,/products/importadas/prod-50162-quetiapina-25-mg-bioequivalente-30-comprimidos-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157979/BE0016-2.jpg?v=638664337234000000,Nortium quetiapina 25 mg 30 comprimidos recubiertos,descargada
prod-13362,Red Bull Beb Energi 250 ml (Vitaminas),Cuidado familiar,,,,,sin coincidencia segura
prod-40359,"Regenesis Up 30 cápsulas (Ácido Ascorbico 1 mg, Minerales 1 mg, Omega 3 1 mg, Vitamina E 0,5%/1, Vitaminas 1 mg, Vitaminas B 1 mg)",Medicamentos,Dr. Simi,/products/importadas/prod-40359-regenesis-up-30-capsulas-acido-ascorbico-1-mg-minerales-1-mg-omega-3-1-mg-vi-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156538/CH5901-1.jpg?v=637964773874670000,ReGenesis Max 30 cápsulas blandas,descargada
prod-49423,"Regenesis Ultra (Hierro 25 mg, Omega 3 359 mg, Vitamina D 800 UI)",Medicamentos,Dr. Simi,/products/importadas/prod-49423-regenesis-ultra-hierro-25-mg-omega-3-359-mg-vitamina-d-800-ui-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156538/CH5901-1.jpg?v=637964773874670000,ReGenesis Max 30 cápsulas blandas,descargada
prod-864,Remitex 10 mg gotas 15 ml (Cetirizina 10 mg/1 ml),Medicamentos,,,,,sin coincidencia segura
prod-17148,Repelex NF Sp 165 ml (Dietiltoluamida 15%),Medicamentos,Dr. Simi,/products/importadas/prod-17148-repelex-nf-sp-165-ml-dietiltoluamida-15-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156093/CH5237-1.jpg?v=637964772275330000,Repelex NF 15 % aerosol dérmico 165 mL,descargada
prod-36930,Repelex Forte Sp 165 ml (Dietiltoluamida 30%),Medicamentos,Dr. Simi,/products/importadas/prod-36930-repelex-forte-sp-165-ml-dietiltoluamida-30-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156093/CH5237-1.jpg?v=637964772275330000,Repelex NF 15 % aerosol dérmico 165 mL,descargada
prod-16990,Renu Plus solución 355 ml,Accesorios,,,,,sin coincidencia segura
prod-31221,Revitalif FPS 30 50 ml,Protección solar,,,,,sin coincidencia segura
prod-50171,Revolution (Selamectina 6 % ),Veterinaria,,,,,sin coincidencia segura
prod-41925,Rexona Cotton Des Stk 72H 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49296,Rexona Des Spray Power Dry 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49266,Rexona Des Spray Invisible 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49340,Rexona Desp Xtra Cool 72 H 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49343,"Rexona Desp V 8,150 ml",Dermocosmética,,,,,sin coincidencia segura
prod-49297,Rexona Desp Sf Futbol Fan 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-32967,Rexona Men Des Stick V 8 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-50166,Rexona Men Dessp Invisible 150 ml,Dermocosmética,,,,,sin coincidencia segura
prod-37995,Rexona Men Des Stk A P E Cool 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-15708,Rexona Men Des Stk Inv 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-23533,Rexona Wom Des Stk A Emotion 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-4333,Rexona Wom Des Stk Bambo 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-4337,Rexona Wom Des Stk Powder 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-868,"Rinobanedif ungüento 10 g (Antazolina 5 mg/1 g, Bacitracina 500 UI/1 g, Neomicina 3,5 mg/1 g, Xilometazolina 0,5 mg/1 g)",Dermocosmética,,,,,sin coincidencia segura
prod-49246,Rilex comprimidos recubiertos 10 mg (Rivaroxabán),Medicamentos,,,,,sin coincidencia segura
prod-49188,Rispyl comprimidos 1 mg x 20 (Risperidona 1 mg),Medicamentos,,,,,sin coincidencia segura
prod-49345,Rismia 1M 30 comprimidos Indopharma (Risperidona 1 mg),Medicamentos,,,,,sin coincidencia segura
prod-49191,Rispyl comprimidos 3 mg x 20 (Risperidona 3 mg),Medicamentos,,,,,sin coincidencia segura
prod-49773,Sabanilla Higliecin 10 Un,Dermocosmética,,,,,sin coincidencia segura
prod-41112,S Life Vitamina C 1000 mg 60 comprimidos (Ácido Ascorbico 1000 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-24413,Rostrum 50 mg 10 comprimidos (Enrofloxacino 50 mg),Veterinaria,,,,,sin coincidencia segura
prod-29994,Sales Rehidratante 90meq 1 Sachet Valma,Medicamentos,,,,,sin coincidencia segura
prod-25405,Sagras 120 mg 42 cápsulas (Orlistat 120 mg),Medicamentos,,,,,sin coincidencia segura
prod-49498,Scanmed Test De Olvulacion 1 Un,Medicamentos,,,,,sin coincidencia segura
prod-34550,"Sales Rehidra 60,8 Sachets Fresas Opko",Medicamentos,,,,,sin coincidencia segura
prod-7826,"Salonpas 1sobre 10parches (Alcanfor 7,1 mg, Mentol 32,7 mg, Salicilato De Metilo 36,1 mg, Tocoferol 11,5 mg)",Medicamentos,,,,,sin coincidencia segura
prod-25699,Salbutamol-lf Inh 250 Ds Chemopharma,Medicamentos,Dr. Simi,/products/importadas/prod-25699-salbutamol-lf-inh-250-ds-chemopharma-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158596/CH5978-1.jpg?v=638677962558470000,Salbutamol 100 mcg/dosis aerosol LF para inhalación bucal 250 dosis,descargada
prod-49253,Secret Des Barra A/P Inv Fresh Vainilla 45 g,Dermocosmética,,,,,sin coincidencia segura
prod-40266,Schick Quat Wom Maq Des x 2,Dermocosmética,,,,,sin coincidencia segura
prod-49254,Secret Des Barra A/P Inv Power Protect 45 g,Dermocosmética,,,,,sin coincidencia segura
prod-33153,Schick Quatro Maq Titanx 2,Dermocosmética,,,,,sin coincidencia segura
prod-49263,Sedal Ácido Bomba Coco 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-21503,Sebolic Jabon 100 g,Higiene,,,,,sin coincidencia segura
prod-49252,Sedal crema Pei Celula 300M,Dermocosmética,,,,,sin coincidencia segura
prod-49278,Sedal crema Pei Glycol + Vit 300 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49800,Sedal Masc Glycol + Vit C 300 g,Dermocosmética,,,,,sin coincidencia segura
prod-13202,Sedal crema Peinar Rizos Obe 300 ml,Dermocosmética,,,,,sin coincidencia segura
prod-34670,Sedal crema Peinar Rest 300 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49332,Sedal Ácido Rest Instan 340,Dermocosmética,,,,,sin coincidencia segura
prod-49262,Sedal Sh Glycol 340M,Dermocosmética,,,,,sin coincidencia segura
prod-49276,Sedal Aco Prebiot + Biot 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49277,Sedal Aco Glycol + Vit 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49335,Sedal Ácido Rizos Def 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49264,Sedal Sh Rest Instan 340,Dermocosmética,,,,,sin coincidencia segura
prod-49265,Sedal Sh Rizos Def 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-45432,Sensodyne Cep Sen Care 2X 1,Medicamentos,,,,,sin coincidencia segura
prod-28614,"Sentis 37,5 mg 30 cápsulas (Fentermina 37,5 mg)",Medicamentos,,,,,sin coincidencia segura
prod-50067,Selenio 200 mcg x 60 Cápsulas (Scl Cnp),Medicamentos,,,,,sin coincidencia segura
prod-50202,"Senilpet Cerebral 20 x 30 comprimidos (Ginkgo Biloba 1/1, Piridoxina (Vitamina B 6) 1/1, Vitamina E 1/1)",Veterinaria,,,,,sin coincidencia segura
prod-47534,Simon B Wash Sh&jab 500M,Medicamentos,,,,,sin coincidencia segura
prod-47536,Simon Baby Sh Sua&bri 400M,Medicamentos,,,,,sin coincidencia segura
prod-49259,Simon Baby Sh&ácido Care 400M,Dermocosmética,,,,,sin coincidencia segura
prod-49390,Set De Manicure Familiar,Dermocosmética,,,,,sin coincidencia segura
prod-47535,Simon Sh S Kids Coconut 400 ml,Medicamentos,,,,,sin coincidencia segura
prod-7993,Simonds Aceite Emul 270 ml,Dermocosmética,,,,,sin coincidencia segura
prod-7994,Simonds Aceite Emul 360 ml,Dermocosmética,,,,,sin coincidencia segura
prod-7995,Simonds Aceite Emul 650 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49783,Simonds Aqua 60 Toall,Dermocosmética,,,,,sin coincidencia segura
prod-40389,Simonds Aceite Niños 125 ml,Dermocosmética,,,,,sin coincidencia segura
prod-28554,Simonds Alcohol Gelsp 70% 130 ml,Higiene,,,,,sin coincidencia segura
prod-12933,Simonds Cepillo Y Peineta A-88,Higiene,,,,,sin coincidencia segura
prod-8027,Simonds Loc Green 260 ml,Dermocosmética,,,,,sin coincidencia segura
prod-37973,Simonds Estuche Rn,Dermocosmética,,,,,sin coincidencia segura
prod-8031,Simonds Loc Marina 260 ml,Dermocosmética,,,,,sin coincidencia segura
prod-8029,Simonds Loc Lila 260 ml,Dermocosmética,,,,,sin coincidencia segura
prod-8033,Simonds Loc Pink 260 ml,Dermocosmética,,,,,sin coincidencia segura
prod-17605,Simonds Mam B/Ancha 260 ml,Dermocosmética,,,,,sin coincidencia segura
prod-8035,Simonds Mam Fansy 240 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49814,Simonds Mi Primer Baño Espuma 170 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49796,Simonds Oleo Complex 130 ml,Dermocosmética,,,,,sin coincidencia segura
prod-41118,Simonds Mi Primer Jb Micelar 340 ml,Dermocosmética,,,,,sin coincidencia segura
prod-14095,Simonds polvo Fecula 100 g,Dermocosmética,,,,,sin coincidencia segura
prod-12931,Simonds Set con Uñas/Tij/Lima A-93,Dermocosmética,,,,,sin coincidencia segura
prod-33426,Simonds Sh Baby 400 ml E/Lag sin Sal,Dermocosmética,,,,,sin coincidencia segura
prod-36033,Simonds Sh Smile Kids Manz 400 ml,Dermocosmética,,,,,sin coincidencia segura
prod-49789,Simonds Vit E Toall Hum 60 x 2,Dermocosmética,,,,,sin coincidencia segura
prod-36035,Simonds Sh Smile Kids Pineap 400 ml,Dermocosmética,,,,,sin coincidencia segura
prod-50127,Simparica 120 mg (Sarolaner)comprimidos Masticables x 3,Veterinaria,,,,,sin coincidencia segura
prod-50128,Simparica 80 mg (Sarolaner)comprimidos Masticables x 3,Veterinaria,,,,,sin coincidencia segura
prod-50091,Simparica 80 Mg(sarolaner)comprimidos Masticables x 1,Veterinaria,,,,,sin coincidencia segura
prod-50029,Simparica 40 mg (Sarolaner)comprimidos Masticables x 1,Veterinaria,,,,,sin coincidencia segura
prod-49476,Skala Masc Capilar Grape Brillo 1000 g,Dermocosmética,,,,,sin coincidencia segura
prod-49523,Skala Masc Capilar Mais Crespos 1000 g,Dermocosmética,,,,,sin coincidencia segura
prod-48458,Sl Vitc Efv Nar 1000 mg (Vitaminas 1000 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-48221,Sl Omega 3-6-9 cápsulas 30,Cuidado familiar,,,,,sin coincidencia segura
prod-49985,Sleep Well L-triptofano Gomitas Masticables,Medicamentos,,,,,sin coincidencia segura
prod-49238,Sl Vit C Comast 100 mg 100 (Vitaminas 100 mg),Cuidado familiar,,,,,sin coincidencia segura
prod-24650,Speed Stick A/P 24/7 Ext 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-35463,Snickers Barra 52 g,Cuidado familiar,,,,,sin coincidencia segura
prod-50065,"Slimbody x 60 Cápsulas (Scl Cnp) (Chitosan 1/1, Te Verde 1/1)",Medicamentos,,,,,sin coincidencia segura
prod-39949,"Snickers Barra Almendra 43,4 g",Cuidado familiar,,,,,sin coincidencia segura
prod-5060,Speed Stick Ap Classic Plus 50 g,Dermocosmética,,,,,sin coincidencia segura
prod-50064,Spirulina 500 mg x 90 cápsulas (Scl Cnp),Medicamentos,Dr. Simi,/products/importadas/prod-50064-spirulina-500-mg-x-90-capsulas-scl-cnp-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156325/CH5680-1.jpg?v=637964773111100000,Spirulina Wellness 500 mg 90 tabletas,descargada
prod-44201,"Strepfen Past Dis 8,75 mg 8 (Flurbiprofeno 8,75 mg)",Medicamentos,,,,,sin coincidencia segura
prod-21677,"Suero Fisiologico 0,9%10 ml 1U Caja (Cloruro De Sodio 0,9%)",Cuidado familiar,,,,,sin coincidencia segura
prod-49809,Suerox Arandano Pomelo 630 ml,Cuidado familiar,,,,,sin coincidencia segura
prod-49415,Spirulina 700 mg (60 Tab),Medicamentos,,,,,sin coincidencia segura
prod-49931,Sucravet Suspencion (Sucralfato 10 g),Veterinaria,,,,,sin coincidencia segura
prod-49808,Suerox Frutos Rojos 630 ml,Cuidado familiar,,,,,sin coincidencia segura
prod-49810,Suerox Manzana 630 ml,Cuidado familiar,,,,,sin coincidencia segura
prod-50177,"Synulox x 10 comprimidos 200 mg/50 mg (Ácido Clavulanico 50 mg, Amoxicilina 200 mg)",Veterinaria,,,,,sin coincidencia segura
prod-9712,Sup Glicerina Ad 3 g 10 Un Valma,Medicamentos,,,,,sin coincidencia segura
prod-50201,"Struvitvet x 10 comprimidos (Cranberry 1/1, Metionina 1/1)",Veterinaria,,,,,sin coincidencia segura
prod-49608,Tadafilo 20 mg 1 comprimido bioequivalente (Tadalafilo 20 mg),Medicamentos,,,,,sin coincidencia segura
prod-46217,Sulfato Ferroso 125 mg/ml 30,Medicamentos,Dr. Simi,/products/importadas/prod-46217-sulfato-ferroso-125-mg-ml-30-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156965/CA40100.jpg?v=638012014781000000,Sulfato ferroso 125 mg/mL solución para gotas orales 30 mL,descargada
prod-50133,"Tabletas Phillips (Carbonato De Calcio 805 mg, Magnesio Hidroxido 100 mg)",Medicamentos,,,,,sin coincidencia segura
prod-10721,Tapsin Analgesico Nocturno 6 comprimidos,Medicamentos,,,,,sin coincidencia segura
prod-49536,Tapa Obturacion Roja Mac-hem 1 Un,Accesorios,,,,,sin coincidencia segura
prod-34038,Tapsin Caliente Dia Sobre 5GRS,Medicamentos,,,,,sin coincidencia segura
prod-49386,Tadavitae 5 mg (Tadalafilo) 14 comprimidos,Cuidado familiar,Dr. Simi,/products/importadas/prod-49386-tadavitae-5-mg-tadalafilo-14-comprimidos-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/155830/BE0218-1.jpg?v=637964771347430000,Tadavitae tadalafilo 5 mg 14 comprimidos recubiertos,descargada
prod-49348,"Tapsin Forte 6 comprimidos (Cafeina 40 mg, Paracetamol 650 mg)",Medicamentos,Dr. Simi,/products/importadas/prod-49348-tapsin-forte-6-comprimidos-cafeina-40-mg-paracetamol-650-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157088/CH6061-1.jpg?v=638012015212200000,Tapsin con cafeina paracetamol 400 mg cafeina 33 mg 6 comprimidos,descargada
prod-4866,Tapsin sin C 500 mg 16 comprimidos (bioequivalente) (Paracetamol 500 mg),Medicamentos,,,,,sin coincidencia segura
prod-4864,"Tapsin Caliente Noche Sobre 5GRS (Ácido Ascorbico 50 mg, Cafeina 33 mg, Clorfenamina 4 mg, Noscapina 10 mg, Paracetamol 400 mg)",Medicamentos,,,,,sin coincidencia segura
prod-15030,Tapsin sin C 500 mg 24 comprimidos (bioequivalente) (Paracetamol 500 mg),Medicamentos,Dr. Simi,/products/importadas/prod-15030-tapsin-sin-c-500-mg-24-comprimidos-bioequivalente-paracetamol-500-mg-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159596/CH5296-1_.jpg?v=638884622582900000,Tapsin paracetamol 500 mg 24 comprimidos,descargada
prod-45603,Tapsininstaflu Dn comprimidos 12 + 6,Medicamentos,,,,,sin coincidencia segura
prod-49341,Tapsin 1000sc 1 g 20 comprimidos Maver (Paracetamol 1 g),Medicamentos,,,,,sin coincidencia segura
prod-49899,Tamsulosina,Medicamentos,Dr. Simi,/products/importadas/prod-49899-tamsulosina-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156192/CH5440-1.jpg?v=637964772636030000,"Sulix tamsulosina 0,4 mg 30 cápsulas con gránulos recubiertos de liberación prolongada",descargada
prod-49333,Tapsin Sc polvo para solución oral Efervescente 1 g (Paracetamol),Medicamentos,Dr. Simi,/products/importadas/prod-49333-tapsin-sc-polvo-para-solucion-oral-efervescente-1-g-paracetamol-dr-simi.jpg,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157210/CH6045-1.jpg?v=638016170893330000,Tapsin SC paracetamol 1 g 20 sobres polvo para solución oral efervescente,descargada
prod-49194,Tapsin Inf gotas x 15 ml (Paracetamol 100 mg/1 ml),Medicamentos,,,,,sin coincidencia segura
prod-39744,"Tejania 0,075 mg 28 comprimidos recubiertos (Desogestrel 0,075 mg)",Medicamentos,,,,,sin coincidencia segura
prod-38406,Tena For Men 12unidades,Dermocosmética,,,,,sin coincidencia segura
prod-49774,Tena Pants Confort Ch/M 10 Un,Dermocosmética,,,,,sin coincidencia segura
prod-50004,Terbinafina 250mga x 30comprimidos,Medicamentos,,,,,sin coincidencia segura
prod-49471,Tensiometro Muñeca Aut Love Life,Medicamentos,,,,,sin coincidencia segura
